country,year,population,gdp,electricity_demand,electricity_generation,fossil_electricity,renewables_electricity,nuclear_electricity,coal_electricity,gas_electricity,oil_electricity,solar_electricity,wind_electricity,hydro_electricity,primary_energy_consumption,greenhouse_gas_emissions,carbon_intensity_elec
Japan,2022,124997585.0,4774494846664.0,1040.5699462890625,1040.5699462890625,775.6099853515625,213.19000244140625,51.77000045776367,350.989990234375,378.8399963378906,45.779998779296875,91.06999969482422,9.420000076293944,74.87000274658203,4996.771484375,540.6799926757812,519.5999755859375
Japan,2023,124370947.0,4823106098280.0,1006.72998046875,1006.72998046875,706.4099731445312,222.86000061035156,77.45999908447266,326.92999267578125,346.9800109863281,32.5,96.36000061035156,9.960000038146973,74.52999877929688,4858.5302734375,495.760009765625,492.4500122070313
Latvia,2000,2368320.0,26727290777.0,5.929999828338623,4.139999866485596,1.3200000524520874,2.819999933242798,0.0,0.0,1.1299999952316284,0.1899999976158142,0.0,0.0,2.819999933242798,38.05562973022461,0.6100000143051147,147.33999633789062
Latvia,2001,2338299.0,28242589693.0,6.150000095367432,4.269999980926514,1.440000057220459,2.8299999237060547,0.0,0.0,1.2999999523162842,0.1400000005960464,0.0,0.0,2.8299999237060547,40.96589279174805,0.6299999952316284,147.5399932861328
Latvia,2002,2311358.0,30014856985.0,6.320000171661377,3.9700000286102295,1.4900000095367432,2.4800000190734863,0.0,0.0,1.309999942779541,0.1800000071525573,0.0,0.0099999997764825,2.4600000381469727,41.312721252441406,0.6600000262260437,166.25
Latvia,2003,2288983.0,32298352002.0,6.599999904632568,3.9700000286102295,1.6299999952316284,2.3399999141693115,0.0,0.0,1.5299999713897705,0.1000000014901161,0.0,0.050000000745058,2.2699999809265137,40.83142852783203,0.6800000071525574,171.2899932861328
Latvia,2004,2264179.0,34720425840.0,6.789999961853027,4.690000057220459,1.4900000095367432,3.200000047683716,0.0,0.0,1.4299999475479126,0.0599999986588954,0.0,0.050000000745058,3.109999895095825,45.924076080322266,0.6399999856948853,136.4600067138672
Latvia,2005,2239787.0,38143684659.0,7.070000171661377,4.920000076293945,1.5,3.4200000762939453,0.0,0.0,1.4900000095367432,0.0099999997764825,0.0,0.050000000745058,3.3299999237060547,47.37080764770508,0.6399999856948853,130.0800018310547
Latvia,2006,2219039.0,42361248688.0,7.400000095367432,4.889999866485596,2.0999999046325684,2.7899999618530273,0.0,0.0,2.0999999046325684,0.0,0.0,0.050000000745058,2.700000047683716,44.934173583984375,0.8399999737739563,171.77999877929688
Latvia,2007,2200774.0,46228816935.0,7.760000228881836,4.760000228881836,1.940000057220459,2.819999933242798,0.0,0.0,1.919999957084656,0.0199999995529651,0.0,0.050000000745058,2.7300000190734863,46.30575942993164,0.7799999713897705,163.8699951171875
Latvia,2008,2177710.0,44217430207.0,7.789999961853027,5.269999980926514,2.059999942779541,3.2100000381469727,0.0,0.0,2.059999942779541,0.0,0.0,0.0599999986588954,3.109999895095825,46.600128173828125,0.8299999833106995,157.5
Latvia,2009,2142044.0,37590730012.0,7.21999979019165,5.570000171661377,2.009999990463257,3.559999942779541,0.0,0.0,2.009999990463257,0.0,0.0,0.050000000745058,3.4600000381469727,44.07756042480469,0.8199999928474426,147.22000122070312
Latvia,2010,2097834.0,35881177042.0,7.5,6.630000114440918,2.990000009536743,3.640000104904175,0.0,0.0,2.990000009536743,0.0,0.0,0.050000000745058,3.5199999809265137,49.960227966308594,1.190000057220459,179.49000549316406
Latvia,2011,2059940.0,37869724459.0,7.329999923706055,6.090000152587891,3.009999990463257,3.0799999237060547,0.0,0.0,3.009999990463257,0.0,0.0,0.0700000002980232,2.890000104904175,44.63749694824219,1.2000000476837158,197.0399932861328
Latvia,2012,2034639.0,40536567235.0,7.860000133514404,6.170000076293945,2.059999942779541,4.110000133514404,0.0,0.0,2.059999942779541,0.0,0.0,0.1099999994039535,3.7100000381469727,46.28651809692383,0.8999999761581421,145.8699951171875
Latvia,2013,2013004.0,41350512828.0,7.559999942779541,6.199999809265137,2.6700000762939453,3.5299999713897705,0.0,0.0,2.6700000762939453,0.0,0.0,0.1199999973177909,2.9100000858306885,44.5827751159668,1.159999966621399,187.1000061035156
Latvia,2014,1994153.0,42137028688.0,7.460000038146973,5.139999866485596,2.3399999141693115,2.799999952316284,0.0,0.0,2.3399999141693115,0.0,0.0,0.1400000005960464,1.9900000095367432,41.01544189453125,1.0399999618530271,202.33999633789065
Latvia,2015,1977874.0,43774190659.0,7.360000133514404,5.539999961853027,2.759999990463257,2.7799999713897705,0.0,0.0,2.759999990463257,0.0,0.0,0.1500000059604644,1.8600000143051147,42.11407470703125,1.2200000286102295,220.22000122070312
Latvia,2016,1959863.0,44810998817.0,7.449999809265137,6.420000076293945,2.940000057220459,3.4800000190734863,0.0,0.0,2.940000057220459,0.0,0.0,0.1299999952316284,2.5299999713897705,44.97923278808594,1.309999942779541,204.0500030517578
Latvia,2017,1942599.0,46295495418.0,7.46999979019165,7.53000020980835,2.069999933242798,5.460000038146973,0.0,0.0,2.069999933242798,0.0,0.0,0.1500000059604644,4.380000114440918,49.30099105834961,1.059999942779541,140.77000427246094
Latvia,2018,1927586.0,48143398790.0,7.630000114440918,6.71999979019165,3.2300000190734863,3.490000009536743,0.0,0.0,3.2200000286102295,0.0099999997764825,0.0,0.1199999973177909,2.430000066757202,43.99867248535156,1.4500000476837158,215.77000427246097
Latvia,2019,1914267.0,49380620266.0,7.559999942779541,6.440000057220459,3.25,3.190000057220459,0.0,0.0,3.25,0.0,0.0,0.1500000059604644,2.109999895095825,45.263038635253906,1.440000057220459,223.6000061035156
Latvia,2020,1901119.0,48292861660.0,7.349999904632568,5.71999979019165,2.0799999237060547,3.640000104904175,0.0,0.0,2.0799999237060547,0.0,0.0,0.1800000071525573,2.5999999046325684,41.220760345458984,1.0099999904632568,176.57000732421875
Latvia,2021,1885593.0,50255494980.0,7.619999885559082,5.849999904632568,2.130000114440918,3.7200000286102295,0.0,0.0,2.130000114440918,0.0,0.0099999997764825,0.1400000005960464,2.7100000381469727,43.07699966430664,1.0299999713897705,176.07000732421875
Latvia,2022,1881059.0,51248480035.0,7.340000152587891,5.03000020980835,1.2100000381469729,3.819999933242798,0.0,0.0,1.2100000381469729,0.0,0.0799999982118606,0.1899999976158142,2.75,38.51331329345703,0.6800000071525574,135.19000244140625
Latvia,2023,1882399.0,52241465090.0,7.170000076293945,6.369999885559082,1.4199999570846558,4.949999809265137,0.0,0.0,1.4199999570846558,0.0,0.2399999946355819,0.2599999904632568,3.7899999618530273,40.76325988769531,0.7599999904632568,119.30999755859376
Lithuania,2000,3500410.0,36684799266.0,9.789999961853027,11.130000114440918,2.369999885559082,0.3400000035762787,8.420000076293945,0.0,1.6200000047683716,0.75,0.0,0.0,0.3400000035762787,78.49861145019531,1.149999976158142,103.31999969482422
Lithuania,2001,3473008.0,39077069410.0,10.399999618530272,14.359999656677246,2.6700000762939453,0.3300000131130218,11.359999656677246,0.0,1.8799999952316284,0.7900000214576721,0.0,0.0,0.3300000131130218,90.34825134277344,1.2899999618530271,89.83000183105469
Lithuania,2002,3444051.0,41716677051.0,10.800000190734863,17.290000915527344,2.799999952316284,0.3499999940395355,14.140000343322754,0.0,2.109999895095825,0.6899999976158142,0.0,0.0,0.3499999940395355,97.9764404296875,1.3300000429153442,76.91999816894531
Lithuania,2003,3415276.0,46106059871.0,11.289999961853027,18.81999969482422,3.009999990463257,0.3300000131130218,15.479999542236328,0.0,2.5199999809265137,0.4900000095367431,0.0,0.0,0.3199999928474426,102.2303695678711,1.350000023841858,71.7300033569336
Lithuania,2004,3376703.0,49123583277.0,11.5600004196167,18.75,3.2200000286102295,0.4300000071525574,15.100000381469728,0.0,2.690000057220459,0.5299999713897705,0.0,0.0,0.4199999868869781,103.36662292480467,1.4500000476837158,77.33000183105469
Lithuania,2005,3322264.0,52913078254.0,11.449999809265137,14.420000076293944,3.619999885559082,0.4600000083446502,10.34000015258789,0.0,3.0199999809265137,0.6000000238418579,0.0,0.0,0.449999988079071,94.33820343017578,1.590000033378601,110.26000213623048
Lithuania,2006,3269809.0,56827410871.0,11.640000343322754,12.06999969482422,2.990000009536743,0.4300000071525574,8.649999618530273,0.0,2.4600000381469727,0.5299999713897705,0.0,0.0099999997764825,0.4000000059604645,89.7048568725586,1.3300000429153442,110.19000244140624
Lithuania,2007,3231378.0,63122228308.0,12.09000015258789,13.460000038146973,3.049999952316284,0.5799999833106995,9.829999923706056,0.0,2.4000000953674316,0.6499999761581421,0.0,0.1099999994039535,0.4199999868869781,99.0915985107422,1.409999966621399,104.76000213623048
Lithuania,2008,3198482.0,64776249050.0,12.369999885559082,13.329999923706056,2.8399999141693115,0.6000000238418579,9.890000343322754,0.0,2.0299999713897705,0.8100000023841858,0.0,0.1299999952316284,0.4000000059604645,97.82635498046876,1.3799999952316284,103.52999877929688
Lithuania,2009,3163255.0,55174536683.0,11.710000038146973,14.640000343322754,3.109999895095825,0.6800000071525574,10.850000381469728,0.0,2.0999999046325684,1.0099999904632568,0.0,0.1599999964237213,0.4199999868869781,90.02716064453125,1.5299999713897705,104.51000213623048
Lithuania,2010,3097721.0,56073777524.0,10.989999771118164,5.0,4.090000152587891,0.9100000262260436,0.0,0.0,3.190000057220459,0.8999999761581421,0.0,0.2199999988079071,0.5400000214576721,66.19811248779297,1.840000033378601,368.0
Lithuania,2011,3028642.0,59460372771.0,10.989999771118164,4.25,3.140000104904175,1.1100000143051147,0.0,0.0,2.6700000762939453,0.4699999988079071,0.0,0.4699999988079071,0.4799999892711639,68.6968994140625,1.3700000047683716,322.3500061035156
Lithuania,2012,2988334.0,61745948022.0,11.119999885559082,4.5,3.319999933242798,1.1799999475479126,0.0,0.0,2.880000114440918,0.4399999976158142,0.0,0.5400000214576721,0.4199999868869781,68.6315689086914,1.4500000476837158,322.2200012207031
Lithuania,2013,2958359.0,63937849304.0,11.140000343322754,4.190000057220459,2.6600000858306885,1.5299999713897705,0.0,0.0,2.2200000286102295,0.4399999976158142,0.050000000745058,0.6000000238418579,0.5199999809265137,63.41551208496094,1.2300000190734863,293.55999755859375
Lithuania,2014,2933171.0,66199372603.0,11.3100004196167,3.690000057220459,2.180000066757202,1.5099999904632568,0.0,0.0,1.75,0.4300000071525574,0.0700000002980232,0.6399999856948853,0.4000000059604645,61.2045783996582,1.0499999523162842,284.54998779296875
Lithuania,2015,2905771.0,67539660018.0,11.4399995803833,4.230000019073486,2.549999952316284,1.6799999475479126,0.0,0.0,1.9800000190734863,0.5699999928474426,0.0700000002980232,0.8100000023841858,0.3499999940395355,64.11228942871094,1.25,295.510009765625
Lithuania,2016,2869109.0,69240911932.0,11.899999618530272,3.630000114440918,1.5299999713897705,2.0999999046325684,0.0,0.0,0.9900000095367432,0.5400000214576721,0.0700000002980232,1.1399999856948853,0.449999988079071,65.72639465332031,0.8500000238418579,234.16000366210935
Lithuania,2017,2829317.0,72206131673.0,12.239999771118164,3.559999942779541,1.0299999713897705,2.5299999713897705,0.0,0.0,0.6000000238418579,0.4300000071525574,0.0700000002980232,1.3600000143051147,0.6000000238418579,69.15023803710938,0.6499999761581421,182.5800018310547
Lithuania,2018,2802485.0,75089601435.0,12.550000190734863,2.9200000762939453,0.7200000286102295,2.200000047683716,0.0,0.0,0.3300000131130218,0.3899999856948852,0.0900000035762786,1.1399999856948853,0.4300000071525574,70.96944427490234,0.5199999809265137,178.0800018310547
Lithuania,2019,2795057.0,78562641002.0,12.68000030517578,3.3399999141693115,0.8700000047683716,2.4700000286102295,0.0,0.0,0.5199999809265137,0.3499999940395355,0.0900000035762786,1.5,0.3499999940395355,70.59712219238281,0.5699999928474426,170.66000366210938
Lithuania,2020,2795766.0,78545278418.0,12.609999656677246,4.699999809265137,2.130000114440918,2.569999933242798,0.0,0.0,1.7000000476837158,0.4300000071525574,0.1299999952316284,1.5499999523162842,0.3000000119209289,70.29448699951172,1.090000033378601,231.9199981689453
Lithuania,2021,2794490.0,83242845981.0,13.34000015258789,4.300000190734863,1.6799999475479126,2.619999885559082,0.0,0.0,1.2200000286102295,0.4600000083446502,0.1899999976158142,1.3600000143051147,0.3799999952316284,70.14949035644531,0.949999988079071,220.92999267578125
Lithuania,2022,2816923.0,84814257826.0,12.609999656677246,4.039999961853027,1.0199999809265137,3.0199999809265137,0.0,0.0,0.5099999904632568,0.5099999904632568,0.3400000035762787,1.5099999904632568,0.4600000083446502,65.06572723388672,0.7300000190734863,180.69000244140625
Lithuania,2023,2854104.0,86385669671.0,12.140000343322754,5.210000038146973,0.8600000143051147,4.349999904632568,0.0,0.0,0.5799999833106995,0.2800000011920929,0.6899999976158142,2.450000047683716,0.449999988079071,68.57106018066406,0.6299999952316284,120.91999816894533
Mexico,2000,98625553.0,1241194674661.0,204.4900054931641,203.6199951171875,155.94000244140625,39.459999084472656,8.220000267028809,19.049999237060547,40.310001373291016,96.58000183105467,0.0099999997764825,0.0199999995529651,33.06999969482422,1696.1773681640625,106.9800033569336,525.3900146484375
Mexico,2001,100099101.0,1251502726420.0,210.27999877929688,210.22000122070312,166.77000427246094,34.720001220703125,8.729999542236328,23.170000076293945,50.86000061035156,92.73999786376952,0.0099999997764825,0.0199999995529651,28.440000534057617,1680.2728271484375,114.33999633789062,543.9099731445312
Mexico,2002,101548627.0,1275458026881.0,215.92999267578125,215.72999572753903,175.02000427246094,30.959999084472656,9.75,26.100000381469727,69.5999984741211,79.31999969482422,0.0099999997764825,0.0199999995529651,24.86000061035156,1721.10205078125,119.38999938964844,553.4199829101562
Mexico,2003,102978517.0,1306677417369.0,224.02999877929688,224.8999938964844,187.57000732421875,26.829999923706055,10.5,30.899999618530273,80.58000183105469,76.08999633789062,0.0099999997764825,0.0199999995529651,19.850000381469727,1741.965576171875,128.22999572753906,570.1699829101562
Mexico,2004,104394131.0,1373060298988.0,234.1199951171875,235.38999938964844,193.72999572753903,32.470001220703125,9.1899995803833,23.799999237060547,92.37000274658205,77.55999755859375,0.0099999997764825,0.0199999995529651,25.18000030517578,1843.897216796875,130.38999938964844,553.9299926757812
Mexico,2005,105811504.0,1427140428046.0,246.3000030517578,247.97000122070312,201.2899932861328,35.880001068115234,10.800000190734863,32.810001373291016,86.4800033569336,82.0,0.0099999997764825,0.0199999995529651,27.709999084472656,2020.163330078125,137.8300018310547,555.8300170898438
Mexico,2006,107253666.0,1510732401129.0,255.47000122070312,256.25,207.3800048828125,38.0,10.869999885559082,31.739999771118164,116.05999755859376,59.58000183105469,0.0099999997764825,0.050000000745058,30.450000762939453,2049.435302734375,140.1199951171875,546.8099975585938
Mexico,2007,108774356.0,1572479287017.0,262.0899963378906,263.260009765625,216.9900054931641,35.849998474121094,10.420000076293944,31.56999969482422,128.7899932861328,56.630001068115234,0.0099999997764825,0.25,27.34000015258789,2068.57763671875,145.89999389648438,554.2100219726562
Mexico,2008,110374286.0,1607479004533.0,268.19000244140625,269.2900085449219,212.1000061035156,47.38999938964844,9.800000190734863,21.34000015258789,131.27000427246094,59.4900016784668,0.0199999995529651,0.25,39.220001220703125,2153.625244140625,140.5800018310547,522.0399780273438
Mexico,2009,111999720.0,1543820957956.0,266.8599853515625,267.760009765625,222.36000061035156,34.900001525878906,10.5,29.440000534057617,138.16000366210938,54.7599983215332,0.0299999993294477,0.6000000238418579,26.719999313354492,2117.243896484375,148.36000061035156,554.0800170898438
Mexico,2010,113623898.0,1638271507559.0,274.6199951171875,275.57000732421875,223.22000122070312,46.470001220703125,5.880000114440918,32.38999938964844,147.07000732421875,43.7599983215332,0.0299999993294477,1.2400000095367432,37.20000076293945,2125.45361328125,149.33999633789062,541.9299926757812
Mexico,2011,115243503.0,1716088331953.0,291.45001220703125,292.1499938964844,236.1300048828125,45.93000030517578,10.09000015258789,33.779998779296875,153.52000427246094,48.83000183105469,0.0399999991059303,1.649999976158142,36.27000045776367,2221.88671875,157.6999969482422,539.7899780273438
Mexico,2012,116818208.0,1774999946047.0,297.45001220703125,296.3900146484375,244.55999755859375,43.060001373291016,8.770000457763672,34.22999954223633,154.60000610351562,55.72999954223633,0.0700000002980232,3.690000057220459,31.850000381469727,2241.890625,163.08999633789062,550.260009765625
Mexico,2013,118343572.0,1803059285337.0,297.0899963378906,297.1199951171875,245.1999969482422,40.119998931884766,11.800000190734863,31.739999771118164,165.77999877929688,47.68000030517578,0.1099999994039535,4.179999828338623,27.959999084472656,2242.857421875,162.47000122070312,546.8200073242188
Mexico,2014,119784265.0,1854551091374.0,302.79998779296875,303.3299865722656,240.0099945068359,53.63999938964844,9.68000030517578,33.779998779296875,173.74000549316406,32.4900016784668,0.2199999988079071,6.429999828338623,38.88999938964844,2230.57373046875,159.42999267578125,525.5999755859375
Mexico,2015,121072310.0,1916008739051.0,309.69000244140625,310.3599853515625,250.5399932861328,48.2400016784668,11.579999923706056,33.7599983215332,185.5500030517578,31.229999542236328,0.2000000029802322,8.75,30.88999938964844,2205.421142578125,165.6999969482422,533.9000244140625
Mexico,2016,122251344.0,1961906742138.0,320.6099853515625,320.3500061035156,260.79998779296875,48.97999954223633,10.56999969482422,34.45000076293945,192.8300018310547,33.52000045776367,0.25,10.380000114440918,30.030000686645508,2276.17919921875,172.22000122070312,537.5999755859375
Mexico,2017,123400052.0,2007719438156.0,329.44000244140625,329.0899963378906,267.42999267578125,50.779998779296875,10.880000114440918,30.86000061035156,197.6999969482422,38.869998931884766,1.190000057220459,10.619999885559082,30.8799991607666,2329.706298828125,175.6300048828125,533.6799926757812
Mexico,2018,124573713.0,2051539127317.0,350.5400085449219,349.2900085449219,280.5,55.2400016784668,13.550000190734863,29.030000686645508,215.77000427246097,35.70000076293945,3.2100000381469727,12.4399995803833,32.22999954223633,2284.33837890625,183.0,523.9199829101562
Mexico,2019,125762978.0,2047701179708.0,345.3900146484375,344.57000732421875,275.8800048828125,57.5,11.1899995803833,32.68000030517578,208.41000366210935,34.790000915527344,9.960000038146973,16.729999542236328,23.600000381469727,2260.1669921875,181.1499938964844,525.72998046875
Mexico,2020,126799053.0,1880176557054.0,329.739990234375,325.7300109863281,245.17999267578125,69.37000274658203,11.18000030517578,15.300000190734863,209.2599945068359,20.6200008392334,15.84000015258789,19.700000762939453,26.81999969482422,2070.561767578125,157.6699981689453,484.0499877929687
Mexico,2021,127648151.0,1973141022977.0,327.6300048828125,328.5899963378906,234.5800018310547,82.08999633789062,11.920000076293944,7.380000114440918,195.72999572753903,31.469999313354492,20.190000534057617,21.06999969482422,34.720001220703125,2198.545166015625,149.9199981689453,456.25
Mexico,2022,128613116.0,2033437602787.0,343.25,340.1499938964844,246.1699981689453,83.12999725341797,10.850000381469728,10.380000114440918,203.16000366210935,32.630001068115234,20.34000015258789,20.530000686645508,35.560001373291016,2296.86279296875,157.9600067138672,464.3800048828125
Mexico,2023,129739761.0,2093734182597.0,354.5899963378906,351.70001220703125,268.0299987792969,71.27999877929688,12.390000343322754,13.529999732971191,219.2400054931641,35.2599983215332,23.34000015258789,20.700000762939453,20.61000061035156,2294.144287109375,172.0,489.0499877929687
Montenegro,2005,634059.0,5587145362.0,4.659999847412109,2.869999885559082,1.0,1.8700000047683716,0.0,1.0,0.0,0.0,0.0,0.0,1.8700000047683716,12.274554252624512,1.059999942779541,369.3399963378906
Montenegro,2006,633876.0,6395709656.0,4.820000171661377,2.950000047683716,1.2000000476837158,1.75,0.0,1.2000000476837158,0.0,0.0,0.0,0.0,1.75,12.274554252624512,1.2599999904632568,427.1199951171875
Montenegro,2007,633388.0,7462959925.0,4.730000019073486,2.140000104904175,0.8600000143051147,1.2799999713897705,0.0,0.8600000143051147,0.0,0.0,0.0,0.0,1.2799999713897705,11.938825607299805,0.8999999761581421,420.55999755859375
Montenegro,2008,632855.0,8414771352.0,4.610000133514404,2.8299999237060547,1.2899999618530271,1.5399999618530271,0.0,1.2899999618530271,0.0,0.0,0.0,0.0,1.5399999618530271,13.05587673187256,1.350000023841858,477.0299987792969
Montenegro,2009,632445.0,8371377925.0,3.809999942779541,2.759999990463257,0.6899999976158142,2.069999933242798,0.0,0.6899999976158142,0.0,0.0,0.0,0.0,2.069999933242798,9.743422508239746,0.75,271.739990234375
Montenegro,2010,632088.0,9033097807.0,4.019999980926514,4.019999980926514,1.2699999809265137,2.75,0.0,1.2699999809265137,0.0,0.0,0.0,0.0,2.75,11.77045726776123,1.3600000143051147,338.30999755859375
Montenegro,2011,632689.0,9801452189.0,4.210000038146973,2.6500000953674316,1.4500000476837158,1.2000000476837158,0.0,1.4500000476837158,0.0,0.0,0.0,0.0,1.2000000476837158,11.672452926635742,1.5,566.0399780273438
Montenegro,2012,633546.0,9593079942.0,4.059999942779541,2.8499999046325684,1.3700000047683716,1.4800000190734863,0.0,1.3700000047683716,0.0,0.0,0.0,0.0,1.4800000190734863,10.86591911315918,1.4299999475479126,501.75
Montenegro,2013,633199.0,9985414363.0,3.5999999046325684,3.940000057220459,1.440000057220459,2.5,0.0,1.440000057220459,0.0,0.0,0.0,0.0,2.5,10.07431411743164,1.5199999809265137,385.7900085449219
Montenegro,2014,631377.0,10205667487.0,3.430000066757202,3.1700000762939453,1.4199999570846558,1.75,0.0,1.4199999570846558,0.0,0.0,0.0,0.0,1.75,9.872370719909668,1.4800000190734863,466.8800048828125
Montenegro,2015,628145.0,10689584516.0,3.5199999809265137,3.0,1.5099999904632568,1.4900000095367432,0.0,1.5099999904632568,0.0,0.0,0.0,0.0,1.4900000095367432,10.784399032592772,1.5700000524520874,523.3300170898438
Montenegro,2016,624246.0,10988665274.0,3.440000057220459,3.140000104904175,1.2999999523162842,1.840000033378601,0.0,1.2999999523162842,0.0,0.0,0.0,0.0,1.840000033378601,10.210766792297363,1.3600000143051147,433.1199951171875
Montenegro,2017,620112.0,11487747356.0,3.5999999046325684,2.4800000190734863,1.3600000143051147,1.1200000047683716,0.0,1.3600000143051147,0.0,0.0,0.0,0.1000000014901161,1.0199999809265137,10.544557571411133,1.399999976158142,564.52001953125
Montenegro,2018,615798.0,12049855060.0,3.5999999046325684,3.799999952316284,1.5499999523162842,2.25,0.0,1.5499999523162842,0.0,0.0,0.0,0.1400000005960464,2.109999895095825,11.139209747314451,1.6200000047683716,426.3200073242187
Montenegro,2019,611671.0,12539436047.0,3.680000066757202,3.430000066757202,1.5,1.9299999475479128,0.0,1.5,0.0,0.0,0.0,0.3000000119209289,1.6299999952316284,11.31895923614502,1.559999942779541,454.80999755859375
Montenegro,2020,607934.0,10620037519.0,3.4700000286102295,3.390000104904175,1.6200000047683716,1.7699999809265137,0.0,1.6200000047683716,0.0,0.0,0.0,0.3199999928474426,1.4500000476837158,10.314895629882812,1.6799999475479126,495.5799865722656
Montenegro,2021,603854.0,12005261164.0,3.5999999046325684,3.7699999809265137,1.440000057220459,2.3299999237060547,0.0,1.440000057220459,0.0,0.0,0.0,0.3199999928474426,2.009999990463257,11.12520980834961,1.5099999904632568,400.5299987792969
Montenegro,2022,614649.0,12774399882.0,3.180000066757202,3.309999942779541,1.5499999523162842,1.7599999904632568,0.0,1.5499999523162842,0.0,0.0,0.0,0.3199999928474426,1.440000057220459,11.374900817871094,1.600000023841858,483.3800048828125
Montenegro,2023,633553.0,13543538600.0,3.3499999046325684,4.21999979019165,1.6399999856948853,2.5799999237060547,0.0,1.6399999856948853,0.0,0.0,0.0199999995529651,0.3400000035762787,2.2200000286102295,11.77308177947998,1.7200000286102295,407.5799865722656
North Macedonia,2000,2057254.0,16307994486.0,6.920000076293945,6.809999942779541,5.639999866485596,1.1699999570846558,0.0,5.210000038146973,0.0,0.4300000071525574,0.0,0.0,1.1699999570846558,30.847715377807617,5.599999904632568,822.3200073242188
North Macedonia,2001,2066300.0,15872667390.0,6.800000190734863,6.369999885559082,5.739999771118164,0.6299999952316284,0.0,5.570000171661377,0.0,0.1700000017881393,0.0,0.0,0.6299999952316284,29.024566650390625,5.78000020980835,907.3800048828124
North Macedonia,2002,2074482.0,16017432272.0,6.880000114440918,6.090000152587891,5.329999923706055,0.7599999904632568,0.0,5.119999885559082,0.0,0.209999993443489,0.0,0.0,0.7599999904632568,28.361494064331055,5.360000133514404,880.1300048828125
North Macedonia,2003,2081417.0,16466000239.0,7.679999828338623,6.730000019073486,5.360000133514404,1.3700000047683716,0.0,5.340000152587891,0.0,0.0199999995529651,0.0,0.0,1.3700000047683716,31.97560691833496,5.460000038146973,811.2899780273438
North Macedonia,2004,2086581.0,17324217189.0,7.840000152587891,6.659999847412109,5.179999828338623,1.4800000190734863,0.0,5.159999847412109,0.0,0.0199999995529651,0.0,0.0,1.4800000190734863,31.577075958251953,5.289999961853027,794.2899780273438
North Macedonia,2005,2089809.0,18219129334.0,8.539999961853027,6.940000057220459,5.449999809265137,1.4900000095367432,0.0,5.440000057220459,0.0,0.0099999997764825,0.0,0.0,1.4900000095367432,32.58406448364258,5.570000171661377,802.5900268554688
North Macedonia,2006,2089232.0,19227779553.0,8.800000190734863,7.010000228881836,5.360000133514404,1.649999976158142,0.0,5.110000133514404,0.0,0.25,0.0,0.0,1.649999976158142,33.184112548828125,5.389999866485596,768.9000244140625
North Macedonia,2007,2081972.0,20547244002.0,8.989999771118164,6.5,5.489999771118164,1.0099999904632568,0.0,5.010000228881836,0.0,0.4799999892711639,0.0,0.0,1.0099999904632568,32.87805938720703,5.429999828338623,835.3900146484375
North Macedonia,2008,2070837.0,21752220835.0,9.039999961853027,6.309999942779541,5.46999979019165,0.8399999737739563,0.0,5.289999961853027,0.0,0.1800000071525573,0.0,0.0,0.8399999737739563,31.796241760253903,5.510000228881836,873.219970703125
North Macedonia,2009,2060601.0,21758909955.0,8.260000228881836,6.820000171661377,5.550000190734863,1.2699999809265137,0.0,5.300000190734863,0.0,0.25,0.0,0.0,1.2699999809265137,31.13931655883789,5.570000171661377,816.719970703125
North Macedonia,2010,2051510.0,22583127369.0,8.680000305175781,7.260000228881836,4.829999923706055,2.430000066757202,0.0,4.739999771118164,0.0299999993294477,0.0599999986588954,0.0,0.0,2.430000066757202,33.89861297607422,4.920000076293945,677.6900024414062
North Macedonia,2011,2040445.0,23201482935.0,9.4399995803833,6.760000228881836,5.329999923706055,1.4299999475479126,0.0,5.170000076293945,0.0900000035762786,0.0700000002980232,0.0,0.0,1.4299999475479126,33.79075241088867,5.369999885559082,794.3800048828125
North Macedonia,2012,2027288.0,23095684802.0,8.930000305175781,6.260000228881836,5.21999979019165,1.0399999618530271,0.0,4.829999923706055,0.3000000119209289,0.0900000035762786,0.0,0.0,1.0399999618530271,31.354475021362305,5.130000114440918,819.489990234375
North Macedonia,2013,2013280.0,23771197646.0,8.520000457763672,6.090000152587891,4.5,1.590000033378601,0.0,4.03000020980835,0.3600000143051147,0.1099999994039535,0.0099999997764825,0.0,1.5800000429153442,30.120229721069336,4.380000114440918,719.2100219726562
North Macedonia,2014,1997842.0,24633991465.0,8.34000015258789,5.380000114440918,4.090000152587891,1.2899999618530271,0.0,3.740000009536743,0.2000000029802322,0.1500000059604644,0.0099999997764825,0.0700000002980232,1.2100000381469729,27.962751388549805,4.03000020980835,749.0700073242188
North Macedonia,2015,1980366.0,25583815729.0,8.15999984741211,5.650000095367432,3.619999885559082,2.0299999713897705,0.0,3.299999952316284,0.1800000071525573,0.1400000005960464,0.0199999995529651,0.1199999973177909,1.8700000047683716,29.476516723632812,3.569999933242798,631.8599853515625
North Macedonia,2016,1961268.0,26312536822.0,7.659999847412109,5.630000114440918,3.559999942779541,2.069999933242798,0.0,2.890000104904175,0.5699999928474426,0.1000000014901161,0.0199999995529651,0.1099999994039535,1.899999976158142,30.592130661010746,3.3399999141693115,593.25
